temp,ph,do,ammonia,turbidity,salinity
27.06,7.75,3.51,0.019,19.0,17.991
26.95,7.77,3.45,0.019,20.0,17.991
27.02,7.79,3.53,0.019,19.0,17.991
27.02,7.8,3.4,0.019,20.0,17.991
27.0,7.8,3.45,0.019,19.0,17.991
26.94,7.77,3.36,0.019,20.0,17.991
26.96,7.75,3.37,0.019,18.0,17.99
26.95,7.77,3.39,0.019,20.0,17.99
26.99,7.76,3.46,0.019,19.0,17.99
26.88,7.8,3.44,0.019,20.0,17.99
27.0,7.78,3.44,0.019,18.0,17.99
27.01,7.77,3.46,0.019,19.0,17.99
26.94,7.77,3.57,0.019,19.0,17.99
27.03,7.79,3.47,0.019,20.0,17.99
26.99,7.77,3.59,0.019,22.0,17.99
26.98,7.73,3.54,0.019,20.0,17.99
27.02,7.81,3.36,0.019,22.0,17.989
27.02,7.75,3.18,0.019,22.0,17.989
26.97,7.74,3.31,0.019,20.0,17.989
27.04,7.76,3.39,0.019,21.0,17.989
27.02,7.77,3.38,0.019,18.0,17.99
26.98,7.77,3.4,0.019,19.0,17.99
26.98,7.82,3.56,0.019,20.0,17.99
26.99,7.76,3.31,0.019,20.0,17.99
26.99,7.77,3.53,0.019,22.0,17.989
27.02,7.76,3.38,0.019,22.0,17.99
27.04,7.77,3.47,0.019,22.0,17.99
27.02,7.77,3.37,0.019,16.0,17.99
26.96,7.77,3.4,0.019,18.0,17.99
26.97,7.76,3.35,0.019,20.0,17.99
27.07,7.75,3.52,0.019,18.0,17.99
27.0,7.81,3.3,0.019,20.0,17.99
26.98,7.77,3.34,0.019,22.0,17.99
27.02,7.79,3.47,0.019,19.0,17.99
27.04,7.79,3.37,0.019,19.0,17.991
27.13,7.75,3.25,0.019,21.0,17.991
26.98,7.77,3.29,0.019,21.0,17.99
26.92,7.76,3.45,0.019,17.0,17.991
27.03,7.76,3.59,0.019,24.0,17.991
27.04,7.77,3.31,0.019,19.0,17.991
27.01,7.76,3.49,0.019,19.0,17.991
27.0,7.74,3.33,0.019,20.0,17.991
27.03,7.77,3.34,0.019,18.0,17.991
26.95,7.79,3.35,0.019,20.0,17.991
27.0,7.73,3.44,0.019,18.0,17.991
26.95,7.77,3.53,0.019,19.0,17.991
26.99,7.76,3.23,0.019,20.0,17.991
26.89,7.77,3.31,0.019,20.0,17.991
27.01,7.77,3.34,0.019,17.0,17.991
26.96,7.79,3.25,0.019,20.0,17.991
26.98,7.76,3.36,0.019,21.0,17.991
26.99,7.78,3.45,0.019,18.0,17.991
26.99,7.76,3.35,0.019,20.0,17.991
27.01,7.78,3.36,0.019,18.0,17.991
27.01,7.75,3.3,0.019,20.0,17.99
26.98,7.76,3.37,0.019,21.0,17.991
27.06,7.75,3.42,0.019,19.0,17.99
26.98,7.75,3.32,0.019,17.0,17.991
26.95,7.79,3.27,0.019,20.0,17.991
26.92,7.78,3.39,0.019,22.0,17.991
27.02,7.75,3.4,0.019,21.0,17.991
26.96,7.75,3.32,0.019,16.0,17.991
27.0,7.76,3.33,0.019,18.0,17.991
27.02,7.8,3.42,0.019,20.0,17.991
26.98,7.81,3.19,0.019,20.0,17.991
27.07,7.77,3.29,0.019,20.0,17.991
26.99,7.74,3.21,0.019,19.0,17.991
27.08,7.7,3.41,0.019,21.0,17.991
27.02,7.79,3.35,0.019,22.0,17.991
27.04,7.77,3.3,0.019,17.0,17.991
26.92,7.76,3.28,0.019,22.0,17.991
26.98,7.77,3.44,0.019,20.0,17.992
27.09,7.75,3.41,0.019,20.0,17.992
27.09,7.74,3.49,0.019,20.0,17.992
26.94,7.81,3.31,0.019,19.0,17.992
27.01,7.75,3.43,0.019,20.0,17.992
26.97,7.74,3.26,0.019,18.0,17.992
26.96,7.79,3.23,0.019,20.0,17.992
26.96,7.79,3.32,0.019,18.0,17.992
27.02,7.77,3.29,0.019,18.0,17.992
26.96,7.77,3.4,0.019,22.0,17.992
27.01,7.78,3.34,0.02,21.0,17.992
26.94,7.79,3.28,0.02,19.0,17.992
26.91,7.77,3.33,0.02,21.0,17.992
27.07,7.78,3.26,0.02,19.0,17.992
27.06,7.78,3.44,0.02,21.0,17.991
26.97,7.78,3.25,0.02,19.0,17.992
26.9,7.8,3.22,0.02,22.0,17.992
27.02,7.74,3.27,0.02,20.0,17.992
27.01,7.76,3.26,0.02,21.0,17.992
26.93,7.77,3.28,0.02,21.0,17.992
26.97,7.72,3.38,0.02,21.0,17.992
27.03,7.76,3.27,0.02,19.0,17.992
27.05,7.79,3.25,0.02,21.0,17.992
27.01,7.73,3.44,0.02,17.0,17.992
26.9,7.76,3.35,0.02,18.0,17.992
26.97,7.74,3.18,0.02,20.0,17.992
27.0,7.74,3.09,0.02,18.0,17.992
26.95,7.76,3.31,0.02,19.0,17.992
26.97,7.76,3.28,0.02,20.0,17.992
27.04,7.79,3.4,0.02,21.0,17.992
27.0,7.76,3.34,0.02,20.0,17.992
26.97,7.76,3.26,0.02,19.0,17.992
26.99,7.8,3.3,0.02,20.0,17.992
27.03,7.77,3.21,0.02,19.0,17.992
26.97,7.75,3.23,0.02,19.0,17.992
26.93,7.77,3.4,0.02,22.0,17.992
26.99,7.76,3.13,0.02,20.0,17.992
26.96,7.72,3.38,0.02,20.0,17.992
26.99,7.78,3.16,0.02,22.0,17.992
27.02,7.8,3.35,0.02,17.0,17.992
27.01,7.76,3.37,0.02,18.0,17.992
27.03,7.77,3.28,0.02,19.0,17.992
27.11,7.78,3.26,0.019,18.0,17.992
26.96,7.76,3.15,0.019,19.0,17.992
26.93,7.75,3.28,0.019,20.0,17.992
26.99,7.72,3.08,0.019,22.0,17.992
27.06,7.76,3.22,0.019,20.0,17.992
27.05,7.78,3.32,0.019,20.0,17.992
27.04,7.78,3.15,0.019,20.0,17.992
27.02,7.77,3.3,0.019,19.0,17.993
26.99,7.74,3.23,0.019,19.0,17.993
26.99,7.76,3.3,0.019,16.0,17.993
27.0,7.77,3.24,0.019,20.0,17.993
27.09,7.77,3.16,0.019,19.0,17.993
27.06,7.76,3.27,0.019,20.0,17.993
26.97,7.8,3.38,0.019,20.0,17.993
27.02,7.74,3.38,0.019,20.0,17.993
27.0,7.75,3.38,0.019,18.0,17.994
26.97,7.78,3.33,0.019,21.0,17.994
26.99,7.72,3.36,0.019,18.0,17.994
26.98,7.77,3.25,0.019,20.0,17.993
26.99,7.75,3.18,0.02,19.0,17.994
27.05,7.76,3.12,0.02,22.0,17.994
27.0,7.74,3.11,0.02,22.0,17.994
27.01,7.73,3.2,0.02,17.0,17.993
27.03,7.77,3.22,0.02,21.0,17.993
27.03,7.74,3.36,0.02,22.0,17.993
27.04,7.78,3.12,0.02,19.0,17.993
27.04,7.76,3.22,0.02,17.0,17.993
27.09,7.76,3.21,0.02,20.0,17.993
26.97,7.78,3.07,0.02,21.0,17.993
26.99,7.77,3.39,0.02,17.0,17.993
27.0,7.77,3.23,0.02,19.0,17.993
27.04,7.76,3.16,0.02,20.0,17.993
26.96,7.73,3.19,0.02,16.0,17.993
26.98,7.76,3.18,0.02,19.0,17.993
27.06,7.76,3.29,0.02,20.0,17.993
26.96,7.73,3.21,0.02,21.0,17.993
27.1,7.75,3.21,0.02,20.0,17.993
27.1,7.76,3.26,0.02,19.0,17.993
27.03,7.79,3.26,0.02,18.0,17.993
26.94,7.75,3.12,0.02,19.0,17.993
27.14,7.79,3.28,0.02,18.0,17.993
27.06,7.76,3.35,0.02,19.0,17.993
27.01,7.77,3.32,0.02,18.0,17.994
27.04,7.76,3.26,0.02,19.0,17.993
27.05,7.78,3.17,0.02,18.0,17.993
26.96,7.77,3.15,0.02,22.0,17.993
27.05,7.76,3.14,0.02,18.0,17.993
26.94,7.74,3.25,0.02,19.0,17.993
26.98,7.75,3.19,0.02,20.0,17.993
27.03,7.76,3.22,0.02,21.0,17.993
27.01,7.73,3.15,0.02,18.0,17.993
26.95,7.79,3.13,0.02,19.0,17.993
27.07,7.76,3.28,0.02,19.0,17.993
27.11,7.76,3.06,0.02,20.0,17.993
26.97,7.74,3.14,0.02,22.0,17.993
27.03,7.75,3.04,0.02,18.0,17.993
27.08,7.74,3.22,0.02,20.0,17.994
26.96,7.76,3.18,0.02,20.0,17.994
27.02,7.76,3.05,0.02,19.0,17.994
26.97,7.79,3.12,0.02,19.0,17.994
27.06,7.74,3.16,0.02,19.0,17.994
26.98,7.78,3.23,0.02,20.0,17.993
27.1,7.76,3.19,0.02,20.0,17.993
27.03,7.74,3.13,0.02,20.0,17.993
27.09,7.77,3.18,0.02,22.0,17.994
27.02,7.75,3.19,0.02,20.0,17.994
26.95,7.75,3.28,0.02,19.0,17.993
26.98,7.78,3.14,0.02,21.0,17.993
27.02,7.75,3.19,0.02,18.0,17.993
27.02,7.75,3.36,0.02,18.0,17.993
27.0,7.75,3.22,0.02,19.0,17.993
26.96,7.75,3.16,0.02,18.0,17.993
27.01,7.75,3.21,0.02,21.0,17.993
27.05,7.75,3.13,0.02,18.0,17.993
27.05,7.8,3.11,0.02,21.0,17.993
27.05,7.74,3.09,0.02,20.0,17.993
26.97,7.78,3.34,0.02,21.0,17.994
27.06,7.76,3.24,0.02,19.0,17.994
26.98,7.73,3.07,0.02,17.0,17.993
27.01,7.75,3.22,0.02,19.0,17.993
27.05,7.78,3.09,0.02,20.0,17.993
27.0,7.74,3.15,0.02,20.0,17.992
27.02,7.74,3.04,0.02,17.0,17.992
27.02,7.77,2.99,0.02,20.0,17.992
26.97,7.75,3.04,0.02,18.0,17.992
27.13,7.72,3.02,0.02,20.0,17.992
27.12,7.77,3.2,0.02,20.0,17.992
26.99,7.74,3.12,0.02,20.0,17.992
27.01,7.78,3.19,0.02,21.0,17.992
26.92,7.77,3.15,0.02,18.0,17.992
27.03,7.77,3.15,0.02,20.0,17.992
27.07,7.76,3.2,0.02,19.0,17.991
27.05,7.77,2.94,0.02,22.0,17.991
27.03,7.79,3.11,0.02,20.0,17.991
27.05,7.73,3.33,0.02,20.0,17.991
27.01,7.74,3.04,0.02,19.0,17.991
26.99,7.79,3.23,0.02,18.0,17.991
27.07,7.78,3.27,0.02,18.0,17.991
27.02,7.78,2.96,0.02,19.0,17.991
26.99,7.74,2.93,0.02,19.0,17.991
27.06,7.76,3.24,0.02,20.0,17.991
26.98,7.71,2.99,0.02,20.0,17.991
27.0,7.72,3.11,0.02,19.0,17.991
27.05,7.77,3.15,0.02,19.0,17.991
26.97,7.76,3.1,0.02,20.0,17.991
27.07,7.76,3.19,0.02,18.0,17.991
26.98,7.71,3.08,0.02,18.0,17.991
27.04,7.76,3.25,0.02,18.0,17.991
26.95,7.75,3.32,0.02,20.0,17.991
27.04,7.73,3.12,0.02,22.0,17.991
27.03,7.71,3.23,0.02,20.0,17.991
27.03,7.76,3.02,0.02,21.0,17.991
27.06,7.78,3.12,0.02,22.0,17.991
26.98,7.75,3.15,0.02,19.0,17.991
27.02,7.75,3.11,0.02,18.0,17.991
27.09,7.71,3.0,0.02,19.0,17.991
26.98,7.79,3.15,0.02,20.0,17.991
27.12,7.77,3.12,0.02,21.0,17.991
27.06,7.72,2.97,0.02,23.0,17.991
27.05,7.75,3.2,0.02,20.0,17.991
27.02,7.72,3.16,0.02,21.0,17.991
27.13,7.75,3.13,0.02,21.0,17.991
27.09,7.75,3.09,0.02,21.0,17.991
27.04,7.77,3.04,0.02,22.0,17.991
26.93,7.75,3.14,0.02,20.0,17.991
27.04,7.75,3.12,0.02,17.0,17.991
27.09,7.75,3.12,0.02,23.0,17.991
27.01,7.77,3.08,0.02,24.0,17.991
27.06,7.75,3.08,0.02,19.0,17.991
27.02,7.75,3.14,0.02,17.0,17.99
26.98,7.78,3.18,0.02,19.0,17.99
27.11,7.78,3.16,0.02,21.0,17.99
27.0,7.76,2.95,0.02,17.0,17.99
27.04,7.77,3.07,0.02,20.0,17.991
26.97,7.74,3.1,0.02,20.0,17.991
27.09,7.76,3.09,0.02,19.0,17.991
27.01,7.77,3.16,0.02,16.0,17.991
26.93,7.77,3.02,0.02,18.0,17.991
27.05,7.74,3.12,0.02,17.0,17.991
27.02,7.75,3.23,0.02,19.0,17.991
27.08,7.77,3.24,0.02,19.0,17.992
27.13,7.75,3.15,0.02,20.0,17.992
27.0,7.75,3.2,0.02,21.0,17.991
27.08,7.76,3.12,0.02,17.0,17.992
27.05,7.73,3.08,0.02,20.0,17.991
27.09,7.76,3.19,0.02,19.0,17.991
27.06,7.75,3.07,0.02,18.0,17.991
27.02,7.75,3.06,0.021,19.0,17.991
26.99,7.75,3.04,0.021,20.0,17.991
27.02,7.74,3.19,0.021,20.0,17.991
27.18,7.72,3.25,0.021,19.0,17.991
27.06,7.72,3.0,0.021,20.0,17.991
27.04,7.76,3.15,0.021,20.0,17.991
27.1,7.75,3.06,0.021,19.0,17.991
27.05,7.8,3.07,0.021,23.0,17.99
27.08,7.76,3.23,0.021,19.0,17.99
27.08,7.81,3.12,0.021,20.0,17.99
27.06,7.76,3.1,0.021,18.0,17.99
26.99,7.73,3.25,0.021,20.0,17.99
27.01,7.76,2.96,0.021,20.0,17.99
27.1,7.73,3.18,0.021,19.0,17.99
27.05,7.77,3.08,0.021,22.0,17.99
27.07,7.72,3.02,0.021,21.0,17.99
27.08,7.75,3.19,0.021,18.0,17.991
27.04,7.76,3.03,0.021,18.0,17.99
27.06,7.73,3.04,0.021,19.0,17.99
27.08,7.74,2.97,0.021,21.0,17.99
27.03,7.72,3.05,0.021,19.0,17.99
27.08,7.74,2.96,0.021,19.0,17.991
27.08,7.74,3.04,0.021,22.0,17.991
27.0,7.77,3.22,0.021,19.0,17.991
27.15,7.71,3.12,0.021,19.0,17.99
27.09,7.76,3.12,0.021,19.0,17.99
27.1,7.75,3.02,0.021,18.0,17.99
27.03,7.77,3.02,0.021,19.0,17.991
27.18,7.75,3.08,0.021,21.0,17.991
27.05,7.75,3.01,0.021,19.0,17.991
27.08,7.77,3.28,0.021,18.0,17.991
27.04,7.75,3.0,0.021,20.0,17.991
27.03,7.74,3.19,0.021,21.0,17.991
27.02,7.73,3.02,0.021,17.0,17.991
27.04,7.73,3.0,0.021,21.0,17.991
27.07,7.77,3.17,0.021,18.0,17.991
27.01,7.71,3.01,0.021,20.0,17.991
27.11,7.77,3.09,0.021,18.0,17.99
27.13,7.75,3.21,0.021,22.0,17.991
27.04,7.77,3.1,0.021,22.0,17.991
27.14,7.77,3.02,0.021,21.0,17.991
27.09,7.76,3.12,0.021,18.0,17.991
27.01,7.78,3.09,0.021,18.0,17.991
27.0,7.72,3.12,0.021,21.0,17.991
27.03,7.77,3.02,0.021,18.0,17.991
27.07,7.75,3.08,0.021,20.0,17.99
27.02,7.74,3.1,0.021,17.0,17.99
27.1,7.73,3.02,0.021,19.0,17.99
27.07,7.73,3.08,0.021,20.0,17.99
27.13,7.77,3.09,0.021,22.0,17.99
27.04,7.73,2.91,0.021,18.0,17.99
27.13,7.74,2.89,0.021,22.0,17.989
27.04,7.74,3.0,0.021,20.0,17.989
27.08,7.72,3.05,0.021,18.0,17.989
27.11,7.73,3.01,0.021,19.0,17.989
27.1,7.73,3.08,0.021,21.0,17.989
27.09,7.78,2.9,0.021,18.0,17.989
27.13,7.76,2.99,0.021,20.0,17.989
27.01,7.76,3.14,0.021,21.0,17.989
27.07,7.76,3.04,0.021,20.0,17.989
27.16,7.79,2.99,0.021,19.0,17.989
27.13,7.73,2.98,0.021,21.0,17.989
27.02,7.76,3.1,0.021,21.0,17.989
27.11,7.76,3.12,0.021,22.0,17.99
27.01,7.79,3.03,0.021,22.0,17.99
27.05,7.75,3.19,0.021,19.0,17.99
27.05,7.73,3.01,0.021,19.0,17.99
27.14,7.77,2.96,0.021,20.0,17.99
27.08,7.75,3.05,0.021,20.0,17.99
27.11,7.76,2.94,0.021,20.0,17.99
27.09,7.76,3.02,0.021,20.0,17.99
27.14,7.78,3.03,0.021,17.0,17.99
27.05,7.73,2.91,0.021,21.0,17.99
27.13,7.71,3.05,0.021,18.0,17.99
27.11,7.75,3.02,0.021,21.0,17.99
27.2,7.76,3.0,0.021,21.0,17.99
27.12,7.75,3.15,0.021,18.0,17.99
27.1,7.76,3.03,0.021,17.0,17.99
27.1,7.77,2.98,0.021,17.0,17.99
27.07,7.74,3.01,0.021,18.0,17.99
27.03,7.78,3.22,0.021,18.0,17.99
27.12,7.76,3.0,0.021,21.0,17.99
27.03,7.74,3.07,0.021,18.0,17.99
27.2,7.74,3.04,0.021,20.0,17.99
27.1,7.75,2.95,0.021,21.0,17.99
27.09,7.75,3.06,0.021,19.0,17.99
27.1,7.72,3.0,0.021,20.0,17.99
27.11,7.76,2.95,0.021,21.0,17.99
27.17,7.78,3.06,0.021,22.0,17.99
27.06,7.77,3.01,0.021,22.0,17.99
27.01,7.8,2.99,0.021,17.0,17.99
27.09,7.73,2.94,0.021,21.0,17.989
27.06,7.74,3.12,0.021,21.0,17.99
27.07,7.76,3.06,0.021,16.0,17.99
27.18,7.77,2.98,0.021,20.0,17.99
27.02,7.75,2.86,0.021,20.0,17.99
27.08,7.73,2.96,0.021,19.0,17.99
27.12,7.71,3.15,0.021,21.0,17.99
27.06,7.76,3.08,0.021,17.0,17.99
27.05,7.76,2.95,0.021,19.0,17.99
27.05,7.72,3.1,0.021,19.0,17.989
27.12,7.76,2.93,0.021,18.0,17.99
27.11,7.74,3.13,0.021,17.0,17.99
27.16,7.74,3.06,0.021,19.0,17.99
27.18,7.75,2.94,0.021,19.0,17.99
27.11,7.73,3.02,0.021,19.0,17.99
27.06,7.75,2.98,0.021,21.0,17.99
27.1,7.77,2.92,0.021,19.0,17.99
27.1,7.75,3.08,0.021,17.0,17.99
27.1,7.7,3.02,0.021,19.0,17.99
27.16,7.72,3.28,0.021,20.0,17.99
27.13,7.74,3.14,0.021,19.0,17.99
27.14,7.76,3.01,0.021,21.0,17.989
27.19,7.71,3.2,0.021,20.0,17.99
27.15,7.73,2.99,0.021,18.0,17.99
27.08,7.76,3.05,0.021,17.0,17.989
27.05,7.75,2.84,0.021,19.0,17.989
27.17,7.75,3.14,0.021,21.0,17.989
27.19,7.77,2.95,0.021,20.0,17.989
27.14,7.75,3.1,0.021,19.0,17.989
27.06,7.74,2.95,0.021,20.0,17.989
27.07,7.74,3.03,0.021,20.0,17.989
27.07,7.77,2.99,0.021,19.0,17.989
27.13,7.74,3.04,0.021,18.0,17.989
27.11,7.73,3.07,0.021,21.0,17.989
27.12,7.77,3.11,0.021,22.0,17.989
27.08,7.76,2.99,0.021,17.0,17.989
27.12,7.75,3.24,0.021,21.0,17.989
27.06,7.73,2.9,0.021,18.0,17.989
27.1,7.74,3.21,0.021,19.0,17.989
27.05,7.75,3.01,0.021,23.0,17.989
27.1,7.74,2.96,0.021,20.0,17.989
27.17,7.76,3.05,0.021,18.0,17.989
27.2,7.76,3.01,0.021,17.0,17.989
27.18,7.76,3.11,0.021,19.0,17.989
27.19,7.71,3.01,0.021,20.0,17.989
27.08,7.73,2.89,0.021,16.0,17.989
27.11,7.75,3.06,0.021,22.0,17.989
27.12,7.71,3.05,0.021,19.0,17.989
27.13,7.74,3.06,0.021,21.0,17.989
27.19,7.76,3.09,0.021,20.0,17.989
27.16,7.75,3.12,0.021,19.0,17.989
27.13,7.74,3.0,0.021,19.0,17.989
27.14,7.75,3.01,0.021,18.0,17.989
27.19,7.74,2.89,0.021,20.0,17.989
27.25,7.73,3.1,0.021,20.0,17.989
27.16,7.78,3.26,0.021,19.0,17.989
27.1,7.77,2.94,0.021,19.0,17.989
27.09,7.77,2.91,0.021,20.0,17.989
27.21,7.73,2.99,0.021,22.0,17.989
27.05,7.75,3.02,0.021,19.0,17.989
27.09,7.73,3.13,0.021,20.0,17.989
27.07,7.78,2.84,0.021,21.0,17.989
27.01,7.77,2.99,0.022,22.0,17.989
27.15,7.74,2.86,0.021,20.0,17.989
27.07,7.74,3.1,0.022,20.0,17.989
27.17,7.75,2.95,0.022,17.0,17.989
27.14,7.75,3.03,0.022,20.0,17.989
27.22,7.72,2.89,0.022,20.0,17.989
27.12,7.76,3.03,0.022,17.0,17.989
27.15,7.73,2.96,0.022,18.0,17.989
27.14,7.75,3.06,0.022,19.0,17.989
27.11,7.78,2.98,0.022,21.0,17.989
27.16,7.76,2.89,0.022,19.0,17.989
27.18,7.75,3.03,0.022,18.0,17.99
27.09,7.76,3.09,0.022,21.0,17.989
27.07,7.75,2.93,0.022,18.0,17.989
27.19,7.76,3.07,0.022,19.0,17.99
27.18,7.78,3.0,0.022,18.0,17.99
27.07,7.76,3.03,0.022,21.0,17.99
27.13,7.81,3.0,0.022,21.0,17.99
27.26,7.77,2.88,0.022,22.0,17.99
27.19,7.71,3.03,0.022,20.0,17.99
27.16,7.72,3.04,0.022,17.0,17.99
27.17,7.76,3.0,0.022,19.0,17.99
27.2,7.73,3.06,0.022,19.0,17.99
27.17,7.77,3.06,0.022,21.0,17.99
27.19,7.76,3.09,0.022,20.0,17.989
27.13,7.76,3.1,0.022,16.0,17.989
27.17,7.76,2.95,0.022,22.0,17.99
27.14,7.77,3.09,0.022,19.0,17.99
27.21,7.76,2.97,0.022,20.0,17.99
27.17,7.74,3.14,0.022,19.0,17.99
27.18,7.76,2.98,0.022,20.0,17.99
27.16,7.74,3.1,0.022,19.0,17.99
27.17,7.76,3.06,0.021,19.0,17.99
27.17,7.71,2.99,0.021,20.0,17.99
27.13,7.72,3.04,0.021,20.0,17.99
27.09,7.75,3.07,0.021,17.0,17.99
27.12,7.76,2.88,0.021,21.0,17.99
27.24,7.75,2.95,0.021,19.0,17.99
27.18,7.76,3.06,0.021,20.0,17.99
27.06,7.72,3.18,0.021,18.0,17.99
27.14,7.74,2.96,0.021,18.0,17.99
27.26,7.75,2.99,0.021,21.0,17.99
27.28,7.75,2.91,0.021,20.0,17.99
27.11,7.76,3.14,0.021,19.0,17.99
27.06,7.72,2.96,0.021,22.0,17.99
27.18,7.73,3.02,0.021,19.0,17.99
27.19,7.75,3.0,0.021,16.0,17.99
27.08,7.79,2.9,0.021,21.0,17.99
27.13,7.76,3.02,0.021,16.0,17.99
27.21,7.73,2.94,0.021,19.0,17.99
27.12,7.78,3.0,0.021,18.0,17.99
27.19,7.74,2.85,0.021,17.0,17.99
27.19,7.76,3.0,0.021,18.0,17.99
27.18,7.75,3.08,0.021,21.0,17.99
27.2,7.78,2.85,0.021,19.0,17.99
27.11,7.73,3.02,0.021,20.0,17.99
27.11,7.74,3.06,0.022,18.0,17.99
27.22,7.75,3.01,0.022,22.0,17.99
27.16,7.75,3.12,0.022,21.0,17.99
27.13,7.75,2.98,0.022,18.0,17.99
27.26,7.77,3.06,0.022,17.0,17.99
27.13,7.76,2.96,0.022,17.0,17.99
27.2,7.77,3.11,0.022,21.0,17.989
27.26,7.73,3.02,0.022,20.0,17.989
27.21,7.72,3.01,0.022,17.0,17.989
27.24,7.74,3.01,0.021,20.0,17.989
27.18,7.74,3.04,0.021,21.0,17.989
27.21,7.75,2.92,0.022,20.0,17.989
27.14,7.76,3.13,0.022,21.0,17.989
27.21,7.73,3.03,0.022,21.0,17.989
27.14,7.77,3.04,0.022,19.0,17.989
27.16,7.76,3.07,0.022,19.0,17.989
27.2,7.75,3.05,0.022,22.0,17.989
27.24,7.76,3.07,0.022,21.0,17.989
27.23,7.76,2.96,0.022,19.0,17.989
27.2,7.76,2.93,0.022,16.0,17.99
27.17,7.75,2.9,0.022,18.0,17.99
27.22,7.78,3.01,0.022,18.0,17.989
27.17,7.75,2.95,0.022,19.0,17.989
27.14,7.75,3.02,0.022,18.0,17.989
27.23,7.75,2.94,0.022,19.0,17.989
27.21,7.76,3.14,0.022,19.0,17.989
27.23,7.75,3.01,0.022,20.0,17.989
27.2,7.75,3.07,0.022,21.0,17.989
27.23,7.75,2.93,0.022,17.0,17.989
27.21,7.73,2.94,0.022,18.0,17.989
27.09,7.75,2.92,0.022,20.0,17.989
27.27,7.82,2.97,0.022,19.0,17.989
27.16,7.74,3.06,0.022,20.0,17.989
27.2,7.77,2.97,0.022,18.0,17.989
27.21,7.77,2.95,0.022,18.0,17.989
27.19,7.75,3.14,0.022,18.0,17.989
27.28,7.72,2.83,0.022,20.0,17.989
27.2,7.72,2.96,0.022,20.0,17.989
27.29,7.77,3.04,0.022,20.0,17.989
27.15,7.72,3.09,0.022,18.0,17.989
27.2,7.74,3.07,0.022,23.0,17.989
27.23,7.76,2.99,0.022,21.0,17.988
27.17,7.77,3.05,0.022,17.0,17.988
27.19,7.76,2.92,0.022,21.0,17.988
27.17,7.71,3.06,0.022,18.0,17.988
27.29,7.73,3.11,0.022,22.0,17.989
27.2,7.69,2.94,0.022,20.0,17.989
27.31,7.76,3.05,0.022,19.0,17.989
27.2,7.79,3.04,0.022,21.0,17.988
27.26,7.73,3.01,0.022,21.0,17.989
27.31,7.75,2.96,0.022,21.0,17.989
27.28,7.74,3.01,0.022,19.0,17.989
27.14,7.7,3.17,0.022,20.0,17.989
27.26,7.74,2.95,0.022,18.0,17.989
27.21,7.76,2.98,0.022,20.0,17.99
27.14,7.73,3.0,0.022,19.0,17.989
27.3,7.76,3.06,0.022,21.0,17.989
27.19,7.75,3.04,0.022,21.0,17.989
27.24,7.77,3.15,0.022,18.0,17.989
27.19,7.74,2.99,0.022,19.0,17.989
27.25,7.78,2.97,0.022,20.0,17.989
27.2,7.77,3.07,0.022,20.0,17.989
27.17,7.8,2.9,0.022,21.0,17.989
27.23,7.78,3.01,0.022,19.0,17.989
27.17,7.74,3.04,0.022,18.0,17.989
27.16,7.73,3.02,0.022,20.0,17.99
27.21,7.79,2.89,0.022,20.0,17.99
27.28,7.74,2.97,0.022,19.0,17.99
27.3,7.75,3.04,0.022,19.0,17.99
27.24,7.75,2.83,0.022,18.0,17.99
27.27,7.74,2.97,0.022,20.0,17.99
27.28,7.75,3.03,0.022,21.0,17.99
27.28,7.77,2.96,0.022,18.0,17.989
27.27,7.76,3.0,0.022,19.0,17.989
27.3,7.74,2.95,0.022,20.0,17.99
27.27,7.76,3.05,0.022,19.0,17.99
27.21,7.74,2.95,0.022,22.0,17.99
27.21,7.77,2.88,0.022,18.0,17.99
27.16,7.73,2.89,0.022,18.0,17.99
27.22,7.73,2.9,0.022,20.0,17.99
27.18,7.75,2.96,0.022,17.0,17.99
27.24,7.77,3.07,0.022,23.0,17.99
27.16,7.73,3.16,0.022,21.0,17.99
27.24,7.73,3.04,0.022,20.0,17.99
27.17,7.78,3.02,0.022,18.0,17.99
27.24,7.75,2.98,0.022,16.0,17.991
27.26,7.76,3.03,0.022,20.0,17.991
27.28,7.78,2.83,0.022,18.0,17.991
27.15,7.72,3.01,0.022,21.0,17.99
27.24,7.75,2.89,0.022,18.0,17.99
27.23,7.76,3.1,0.022,21.0,17.99
27.26,7.74,2.96,0.022,21.0,17.99
27.28,7.74,2.9,0.022,20.0,17.99
27.3,7.76,3.08,0.022,18.0,17.99
27.22,7.74,3.02,0.022,21.0,17.99
27.24,7.76,2.94,0.022,21.0,17.99
27.31,7.73,3.02,0.022,19.0,17.99
27.32,7.76,2.98,0.022,19.0,17.991
27.3,7.72,3.0,0.022,20.0,17.991
27.28,7.77,3.0,0.022,20.0,17.991
27.24,7.75,2.96,0.022,19.0,17.99
27.26,7.76,2.94,0.022,19.0,17.99
27.38,7.71,3.13,0.022,20.0,17.99
27.21,7.76,2.99,0.022,17.0,17.99
27.23,7.74,3.04,0.022,18.0,17.99
27.28,7.75,2.97,0.022,19.0,17.991
27.3,7.79,3.02,0.022,19.0,17.991
27.29,7.73,2.98,0.022,20.0,17.991
27.22,7.77,3.05,0.022,19.0,17.991
27.31,7.77,2.96,0.022,19.0,17.99
27.18,7.74,3.1,0.022,18.0,17.99
27.32,7.75,3.07,0.022,19.0,17.99
27.31,7.76,3.02,0.022,18.0,17.991
